Id,Gender,Customer_type,Age,Type_of_travel,Class,Flight_distance,Inflight_wifi_service,Departure/arrival_time_convenient,Ease_of_online_booking,Gate_location,Food_and_drink,Online_boarding,Seat_comfort,Inflight_entertainment,On-board_service,Leg_room_service,Baggage_handling,Checkin_service,Inflight_service,Cleanliness,Departure_delay_in_minutes,Arrival_delay_in_minutes,Satisfaction,Is_delayed,Age_group
88893,Female,Loyal customer,38,Business travel,Business,2955,3,3,3,3,3,5,5,4,4,4,4,3,4,3,0.0,0.0,Satisfied,0,Adult
31244,Female,Loyal customer,40,Business travel,Business,2806,1,1,1,1,3,1,5,5,5,5,5,5,5,5,0.0,4.0,Satisfied,0,Adult
97762,Male,Loyal customer,19,Personal travel,Eco,587,3,4,3,5,1,3,1,1,5,3,5,4,4,1,0.0,0.0,Neutral or dissatisfied,0,Young
59851,Female,Loyal customer,61,Business travel,Business,2073,3,3,3,3,4,5,4,4,4,4,4,4,4,5,6.0,0.0,Satisfied,0,Senior
25137,Male,Loyal customer,44,Personal travel,Eco,1249,3,4,3,3,5,3,5,5,5,2,3,4,4,5,25.0,6.0,Neutral or dissatisfied,1,Middle Age
18412,Female,Loyal customer,22,Personal travel,Eco,284,3,5,3,1,3,3,3,3,4,5,5,3,5,3,30.0,32.5,Neutral or dissatisfied,1,Young
87192,Female,Disloyal customer,8,Business travel,Eco,946,2,2,2,2,3,2,3,3,1,5,3,4,3,3,2.0,0.0,Neutral or dissatisfied,0,Young
127062,Female,Loyal customer,45,Business travel,Business,3947,3,4,4,4,3,4,4,3,3,3,3,4,3,3,25.0,16.0,Neutral or dissatisfied,1,Middle Age
112169,Male,Loyal customer,46,Personal travel,Eco,895,4,5,4,1,1,4,1,1,2,1,3,3,5,1,30.0,25.0,Satisfied,1,Middle Age
127798,Female,Loyal customer,54,Business travel,Business,1634,3,2,5,2,4,4,4,3,3,3,3,3,3,1,30.0,32.5,Neutral or dissatisfied,1,Middle Age
91778,Male,Loyal customer,62,Personal travel,Eco,588,2,1,1,2,1,1,1,1,1,4,3,2,3,1,0.0,0.0,Neutral or dissatisfied,0,Senior
42609,Female,Loyal customer,25,Business travel,Business,2533,5,5,5,5,2,2,2,2,5,1,2,1,3,2,0.0,0.0,Satisfied,0,Young
67482,Female,Loyal customer,32,Personal travel,Eco,641,3,4,3,2,2,3,2,2,4,5,4,5,4,2,0.0,0.0,Neutral or dissatisfied,0,Adult
91108,Female,Loyal customer,65,Personal travel,Eco,581,4,4,4,2,4,4,4,1,1,4,1,4,1,5,1.0,3.0,Neutral or dissatisfied,0,Senior
102318,Male,Disloyal customer,40,Business travel,Business,223,2,2,2,4,2,2,2,2,4,4,4,3,5,2,0.0,0.0,Neutral or dissatisfied,0,Adult
51281,Female,Loyal customer,30,Business travel,Eco plus,326,0,0,0,5,2,0,2,2,4,1,3,4,5,2,0.0,0.0,Satisfied,0,Adult
6528,Female,Loyal customer,67,Personal travel,Eco,599,3,1,3,2,1,1,2,3,3,3,3,2,3,1,0.0,0.0,Neutral or dissatisfied,0,Senior
121232,Male,Loyal customer,51,Business travel,Business,2075,5,5,5,5,2,5,5,5,5,5,5,3,5,3,0.0,0.0,Satisfied,0,Middle Age
72478,Female,Loyal customer,47,Business travel,Business,964,5,5,4,5,5,4,5,5,5,5,5,4,5,3,1.0,3.0,Satisfied,0,Middle Age
122788,Female,Loyal customer,38,Business travel,Eco,599,1,4,4,4,1,1,1,1,2,3,3,3,3,1,8.0,0.0,Neutral or dissatisfied,0,Adult
5528,Male,Loyal customer,54,Business travel,Business,3138,1,1,1,1,5,5,4,4,4,4,4,3,4,4,0.0,0.0,Satisfied,0,Middle Age
107726,Female,Loyal customer,57,Personal travel,Eco,251,1,5,0,5,3,2,3,1,1,0,3,5,1,3,0.0,4.0,Neutral or dissatisfied,0,Middle Age
72606,Male,Loyal customer,13,Personal travel,Eco,1119,1,5,1,3,2,1,2,2,3,4,4,5,5,2,0.0,0.0,Neutral or dissatisfied,0,Young
75522,Female,Disloyal customer,20,Business travel,Eco,337,4,0,4,3,4,4,4,4,3,5,4,4,5,4,0.0,0.0,Satisfied,0,Young
125687,Female,Loyal customer,45,Business travel,Business,759,2,2,2,2,2,2,1,2,2,2,2,3,2,4,23.0,32.5,Neutral or dissatisfied,1,Middle Age
79908,Female,Loyal customer,51,Business travel,Business,2344,2,2,2,2,3,4,5,3,3,3,3,3,3,3,0.0,0.0,Satisfied,0,Middle Age
117345,Male,Disloyal customer,25,Business travel,Business,296,0,0,0,3,2,0,2,2,4,4,4,5,5,2,0.0,0.0,Satisfied,0,Young
73465,Female,Loyal customer,39,Personal travel,Eco,1005,1,4,2,3,2,1,5,5,2,4,5,5,4,5,30.0,32.5,Neutral or dissatisfied,1,Adult
95851,Female,Loyal customer,46,Business travel,Business,580,3,3,3,3,3,5,4,4,4,4,4,3,4,5,18.0,16.0,Satisfied,1,Middle Age
44992,Male,Loyal customer,53,Business travel,Eco,359,1,3,3,3,1,1,1,1,1,2,3,4,4,1,0.0,0.0,Neutral or dissatisfied,0,Middle Age
70631,Female,Loyal customer,61,Personal travel,Eco,1217,0,4,0,1,5,5,5,4,4,0,4,4,4,4,0.0,0.0,Satisfied,0,Senior
13761,Female,Loyal customer,61,Business travel,Eco plus,384,4,5,5,5,3,3,2,4,4,4,4,3,4,5,30.0,32.5,Satisfied,1,Senior
74968,Male,Loyal customer,16,Personal travel,Eco,2586,3,5,3,4,4,3,4,4,5,2,4,5,4,4,30.0,32.5,Neutral or dissatisfied,1,Young
12371,Female,Loyal customer,44,Business travel,Business,2903,2,1,1,1,2,3,3,2,2,2,2,3,2,1,0.0,1.0,Neutral or dissatisfied,0,Middle Age
8378,Female,Loyal customer,17,Business travel,Business,3170,5,5,5,5,5,5,5,5,1,3,3,1,5,5,16.0,0.0,Satisfied,1,Young
82080,Female,Loyal customer,50,Business travel,Eco,1276,2,2,2,2,4,2,3,2,2,2,2,1,2,1,30.0,32.5,Neutral or dissatisfied,1,Middle Age
107972,Female,Disloyal customer,40,Business travel,Business,825,4,4,4,3,5,4,5,5,5,3,4,3,5,5,0.0,4.0,Satisfied,0,Adult
101228,Male,Loyal customer,47,Business travel,Business,2204,5,5,5,5,4,4,4,2,2,2,2,4,2,3,6.0,0.0,Satisfied,0,Middle Age
85577,Female,Loyal customer,80,Business travel,Business,3464,1,1,1,1,2,4,4,4,4,4,4,5,4,4,0.0,0.0,Satisfied,0,Senior
2717,Female,Loyal customer,38,Personal travel,Eco,562,5,3,5,3,4,5,4,4,1,1,3,4,3,4,0.0,0.0,Satisfied,0,Adult
88529,Male,Loyal customer,31,Personal travel,Eco,404,5,1,5,3,3,5,3,3,4,2,4,4,4,3,0.0,0.0,Satisfied,0,Adult
91613,Male,Loyal customer,59,Business travel,Business,1199,4,2,2,2,5,4,4,4,4,4,4,3,4,1,0.0,15.0,Neutral or dissatisfied,0,Middle Age
88865,Female,Loyal customer,22,Business travel,Business,1968,4,4,4,4,4,4,4,4,1,2,3,4,4,4,0.0,0.0,Neutral or dissatisfied,0,Young
96960,Female,Loyal customer,53,Business travel,Business,2560,5,5,5,5,5,4,5,3,3,3,3,3,3,3,0.0,3.0,Satisfied,0,Middle Age
51191,Female,Loyal customer,56,Business travel,Eco plus,308,4,2,2,2,5,3,4,4,4,4,4,5,4,2,0.0,0.0,Satisfied,0,Middle Age
9461,Female,Loyal customer,48,Personal travel,Eco,362,4,4,5,3,2,4,5,3,3,5,3,5,3,4,0.0,0.0,Neutral or dissatisfied,0,Middle Age
66384,Male,Disloyal customer,38,Business travel,Business,1562,3,3,3,5,2,3,2,2,5,2,5,3,4,2,2.0,25.0,Neutral or dissatisfied,0,Adult
41934,Male,Loyal customer,64,Personal travel,Eco,129,1,0,1,2,1,1,1,1,3,2,5,4,4,1,13.0,9.0,Neutral or dissatisfied,0,Senior
25381,Male,Loyal customer,67,Personal travel,Eco,591,2,4,2,3,5,2,3,5,4,4,4,3,5,5,0.0,0.0,Neutral or dissatisfied,0,Senior
14757,Female,Loyal customer,62,Business travel,Business,3692,2,2,4,2,3,4,2,4,4,4,4,1,4,2,0.0,0.0,Satisfied,0,Senior
94013,Male,Loyal customer,57,Business travel,Business,1859,1,1,1,1,2,5,5,4,4,4,4,5,4,5,16.0,15.0,Satisfied,1,Middle Age
80107,Female,Disloyal customer,27,Business travel,Eco,986,2,1,1,3,1,2,1,1,1,5,1,1,3,1,24.0,32.0,Neutral or dissatisfied,1,Adult
23590,Female,Disloyal customer,25,Business travel,Eco,1024,1,1,1,3,5,1,5,5,1,4,4,1,4,5,13.0,11.0,Neutral or dissatisfied,0,Young
110384,Female,Loyal customer,52,Business travel,Eco,919,3,4,4,4,3,2,2,3,3,3,3,1,3,1,30.0,32.5,Neutral or dissatisfied,1,Middle Age
15069,Female,Loyal customer,45,Business travel,Eco plus,576,4,2,2,2,3,1,3,4,4,4,4,5,4,2,0.0,0.0,Satisfied,0,Middle Age
17128,Female,Disloyal customer,23,Business travel,Eco,423,3,3,3,3,1,3,1,1,2,2,3,3,3,1,6.0,13.0,Neutral or dissatisfied,0,Young
54060,Male,Loyal customer,55,Business travel,Eco,1416,5,2,2,2,5,5,5,5,4,3,5,2,5,5,1.0,0.0,Satisfied,0,Middle Age
129240,Male,Loyal customer,53,Business travel,Business,1464,3,2,2,2,5,4,4,3,3,3,3,3,3,3,0.0,0.0,Neutral or dissatisfied,0,Middle Age
97165,Female,Loyal customer,9,Personal travel,Eco,715,4,4,4,3,1,4,1,1,5,4,4,4,4,1,11.0,4.0,Satisfied,0,Young
111696,Male,Loyal customer,33,Business travel,Business,541,2,2,3,2,4,4,4,4,5,2,5,3,4,4,30.0,32.5,Satisfied,1,Adult
1887,Male,Disloyal customer,64,Business travel,Business,293,3,3,3,3,3,3,3,3,4,4,4,4,4,3,3.0,0.0,Neutral or dissatisfied,0,Senior
89086,Female,Disloyal customer,8,Business travel,Eco,2092,2,3,3,3,4,2,4,4,4,3,3,3,3,4,26.0,23.0,Neutral or dissatisfied,1,Young
35485,Male,Loyal customer,34,Personal travel,Eco,1053,4,4,4,1,3,4,3,3,3,2,5,3,5,3,30.0,15.0,Neutral or dissatisfied,1,Adult
35719,Male,Loyal customer,59,Personal travel,Eco,2521,1,1,1,3,1,3,5,2,3,3,2,5,2,5,0.0,2.0,Neutral or dissatisfied,0,Middle Age
85669,Female,Loyal customer,13,Business travel,Business,2544,3,1,3,3,3,3,3,3,4,3,4,3,3,3,0.0,0.0,Neutral or dissatisfied,0,Young
1137,Male,Loyal customer,44,Personal travel,Eco,158,4,4,4,2,2,4,2,2,2,5,1,4,5,2,0.0,0.0,Neutral or dissatisfied,0,Middle Age
8358,Male,Loyal customer,54,Business travel,Business,1741,1,1,1,1,4,4,5,4,4,4,4,4,4,3,0.0,0.0,Satisfied,0,Middle Age
17217,Male,Loyal customer,36,Business travel,Business,2651,4,4,4,4,3,4,4,5,5,5,5,5,5,3,10.0,0.0,Satisfied,0,Adult
44847,Female,Loyal customer,11,Personal travel,Eco,760,3,5,3,1,5,3,5,5,3,5,5,4,4,5,30.0,32.5,Neutral or dissatisfied,1,Young
96673,Female,Loyal customer,32,Personal travel,Eco,1036,1,5,1,2,5,1,5,5,5,5,5,5,4,5,12.0,9.0,Neutral or dissatisfied,0,Adult
80152,Male,Loyal customer,42,Business travel,Eco,2586,1,3,3,3,1,1,1,3,5,2,3,1,4,1,0.0,0.0,Neutral or dissatisfied,0,Middle Age
82277,Female,Disloyal customer,27,Business travel,Eco,1081,1,1,1,4,2,1,2,2,1,5,3,3,1,2,4.0,0.0,Neutral or dissatisfied,0,Adult
123927,Male,Loyal customer,33,Personal travel,Eco,646,2,4,2,3,3,2,3,3,4,1,3,2,5,3,1.0,0.0,Neutral or dissatisfied,0,Adult
115766,Female,Loyal customer,28,Business travel,Business,308,1,3,3,3,1,1,1,1,3,3,3,3,3,1,0.0,0.0,Neutral or dissatisfied,0,Adult
21134,Male,Loyal customer,44,Personal travel,Eco,227,4,5,0,1,2,0,2,2,3,4,4,5,5,2,0.0,0.0,Satisfied,0,Middle Age
112062,Male,Disloyal customer,49,Business travel,Eco,1754,3,3,3,3,4,3,5,4,1,4,3,4,4,4,30.0,28.0,Neutral or dissatisfied,1,Middle Age
28643,Male,Loyal customer,59,Business travel,Business,2176,2,3,2,2,3,5,2,5,5,5,5,4,5,4,5.0,0.0,Satisfied,0,Middle Age
108010,Male,Disloyal customer,20,Business travel,Business,271,0,0,0,1,1,0,1,1,5,4,4,4,4,1,0.0,0.0,Satisfied,0,Young
92145,Female,Loyal customer,46,Business travel,Business,1522,3,2,3,3,3,5,4,4,4,4,4,3,4,5,0.0,0.0,Satisfied,0,Middle Age
115846,Male,Loyal customer,36,Business travel,Eco,325,5,5,5,5,5,5,5,5,1,5,3,1,3,5,0.0,0.0,Satisfied,0,Adult
99685,Female,Loyal customer,62,Business travel,Business,3217,2,2,2,2,5,4,4,4,4,4,4,4,4,5,19.0,16.0,Satisfied,1,Senior
112072,Male,Loyal customer,59,Business travel,Business,1491,3,3,3,3,2,4,4,3,3,2,3,4,3,3,15.0,14.0,Satisfied,0,Middle Age
119226,Female,Loyal customer,29,Personal travel,Eco,331,3,4,3,4,3,3,3,3,5,4,2,2,4,3,0.0,0.0,Neutral or dissatisfied,0,Adult
115925,Female,Disloyal customer,41,Business travel,Business,371,2,2,2,1,1,2,1,1,4,4,2,1,1,1,30.0,30.0,Neutral or dissatisfied,1,Middle Age
106552,Male,Loyal customer,7,Personal travel,Eco,727,1,5,1,3,4,1,4,4,4,1,1,5,4,4,0.0,0.0,Neutral or dissatisfied,0,Young
25126,Female,Loyal customer,65,Personal travel,Business,1249,3,5,3,2,4,4,4,3,3,3,3,4,3,5,30.0,32.5,Neutral or dissatisfied,1,Senior
33426,Male,Loyal customer,50,Business travel,Business,2614,2,2,2,2,5,4,4,2,4,4,2,4,2,4,0.0,9.0,Satisfied,0,Middle Age
125844,Female,Loyal customer,20,Business travel,Eco,951,2,3,3,3,2,2,4,2,3,5,3,1,4,2,30.0,32.5,Neutral or dissatisfied,1,Young
70328,Female,Loyal customer,58,Business travel,Business,2498,3,3,3,3,4,4,4,5,5,5,5,4,5,3,0.0,0.0,Satisfied,0,Middle Age
88847,Female,Loyal customer,45,Personal travel,Eco plus,545,2,5,2,2,4,1,1,2,2,2,4,4,2,3,14.0,20.0,Neutral or dissatisfied,0,Middle Age
108398,Male,Loyal customer,46,Personal travel,Eco plus,1838,1,5,1,3,5,1,5,5,3,2,5,4,5,5,0.0,0.0,Neutral or dissatisfied,0,Middle Age
97316,Female,Loyal customer,43,Business travel,Business,3724,3,3,3,3,4,4,5,5,5,5,5,4,5,3,19.0,7.0,Satisfied,1,Middle Age
124811,Male,Disloyal customer,26,Business travel,Business,280,2,2,2,2,2,2,2,2,2,3,2,2,3,2,0.0,6.0,Neutral or dissatisfied,0,Adult
23012,Male,Loyal customer,41,Business travel,Eco plus,641,5,1,1,1,5,5,5,5,3,4,3,5,5,5,0.0,0.0,Satisfied,0,Middle Age
18088,Female,Loyal customer,50,Personal travel,Eco,488,3,5,3,1,3,4,5,5,5,3,5,5,5,3,0.0,0.0,Neutral or dissatisfied,0,Middle Age
37982,Male,Loyal customer,38,Personal travel,Business,1237,3,4,3,1,4,3,4,5,5,3,5,5,5,5,6.0,0.0,Neutral or dissatisfied,0,Adult
31332,Female,Disloyal customer,38,Business travel,Eco,1062,1,1,1,2,3,1,3,3,4,1,4,5,3,3,0.0,0.0,Neutral or dissatisfied,0,Adult
97455,Female,Loyal customer,55,Business travel,Business,2699,2,2,2,2,2,5,4,3,3,3,3,4,3,4,0.0,3.0,Satisfied,0,Middle Age
28901,Female,Loyal customer,49,Business travel,Business,679,1,1,1,1,2,5,4,4,4,4,4,2,4,1,30.0,32.5,Satisfied,1,Middle Age
107606,Male,Disloyal customer,33,Business travel,Business,423,4,4,4,3,4,4,4,4,3,2,4,5,5,4,0.0,5.0,Neutral or dissatisfied,0,Adult
53258,Female,Loyal customer,57,Business travel,Business,4817,4,4,4,4,5,5,5,3,3,4,4,5,4,5,0.0,19.0,Satisfied,0,Middle Age
14292,Female,Loyal customer,35,Business travel,Business,3833,3,3,3,3,3,2,3,5,5,5,5,4,5,4,0.0,3.0,Satisfied,0,Adult
68232,Female,Loyal customer,40,Business travel,Business,2559,5,5,5,5,3,5,5,4,4,4,4,3,4,3,0.0,0.0,Satisfied,0,Adult
51224,Female,Disloyal customer,37,Business travel,Eco plus,373,4,4,4,4,3,4,3,3,4,4,1,1,1,3,0.0,0.0,Neutral or dissatisfied,0,Adult
121386,Female,Loyal customer,52,Personal travel,Eco,2279,2,5,2,3,2,4,2,5,3,4,5,2,4,2,17.0,32.5,Neutral or dissatisfied,1,Middle Age
31668,Male,Loyal customer,41,Business travel,Eco,862,2,2,2,2,2,2,2,2,3,5,2,3,3,2,0.0,0.0,Satisfied,0,Middle Age
24628,Female,Loyal customer,14,Personal travel,Eco,666,3,3,3,2,3,1,1,4,2,1,5,1,4,1,30.0,32.5,Neutral or dissatisfied,1,Young
95876,Female,Loyal customer,32,Business travel,Business,759,2,2,2,2,5,4,5,5,3,5,4,4,4,5,0.0,0.0,Satisfied,0,Adult
62793,Male,Loyal customer,11,Personal travel,Eco,2338,2,4,2,3,2,1,1,3,2,4,5,1,4,1,30.0,32.5,Neutral or dissatisfied,1,Young
83516,Male,Loyal customer,12,Personal travel,Eco,946,1,3,1,5,2,1,2,2,1,3,2,2,3,2,0.0,0.0,Neutral or dissatisfied,0,Young
13221,Male,Loyal customer,41,Business travel,Eco,772,4,3,3,3,4,4,4,4,2,1,4,4,3,4,0.0,0.0,Satisfied,0,Middle Age
100404,Female,Disloyal customer,45,Business travel,Business,1011,3,2,2,5,4,3,4,4,4,3,4,4,5,4,0.0,0.0,Neutral or dissatisfied,0,Middle Age
121453,Male,Disloyal customer,21,Business travel,Eco,257,2,0,2,4,5,2,1,5,1,5,1,4,5,5,0.0,1.0,Neutral or dissatisfied,0,Young
21454,Female,Loyal customer,31,Business travel,Eco,164,2,3,3,3,2,2,2,2,3,3,3,1,3,2,0.0,0.0,Neutral or dissatisfied,0,Adult
15937,Male,Loyal customer,38,Business travel,Eco,166,4,3,2,3,4,4,4,4,5,5,4,4,5,4,17.0,17.0,Satisfied,1,Adult
70105,Male,Loyal customer,40,Business travel,Business,2280,4,4,4,4,3,5,5,5,5,5,5,4,5,5,19.0,32.5,Satisfied,1,Adult
47540,Male,Loyal customer,13,Personal travel,Eco,590,5,4,5,2,5,5,5,5,4,4,4,4,4,5,0.0,0.0,Satisfied,0,Young
57561,Female,Loyal customer,44,Business travel,Business,1597,2,2,2,2,3,4,4,2,2,2,2,5,2,4,0.0,5.0,Satisfied,0,Middle Age
124103,Female,Loyal customer,66,Business travel,Business,2264,3,5,4,5,5,4,4,3,3,3,3,2,3,4,0.0,0.0,Neutral or dissatisfied,0,Senior
125736,Female,Loyal customer,30,Business travel,Eco plus,814,5,5,5,5,5,5,5,5,3,2,1,2,3,5,0.0,0.0,Satisfied,0,Adult
93362,Male,Loyal customer,44,Personal travel,Eco,1024,3,1,3,3,4,3,4,4,1,1,4,3,3,4,2.0,0.0,Neutral or dissatisfied,0,Middle Age
95429,Female,Loyal customer,53,Business travel,Business,3276,0,5,0,4,4,5,4,3,3,3,3,5,3,5,0.0,0.0,Satisfied,0,Middle Age
106943,Female,Loyal customer,37,Business travel,Business,2567,2,2,4,2,4,4,4,5,5,5,5,3,5,5,0.0,12.0,Satisfied,0,Adult
100691,Female,Loyal customer,39,Personal travel,Eco,889,2,5,2,3,3,2,3,3,3,3,4,3,4,3,30.0,30.0,Neutral or dissatisfied,1,Adult
119948,Male,Disloyal customer,29,Business travel,Business,1009,2,2,2,4,3,2,3,3,3,5,4,5,4,3,0.0,0.0,Neutral or dissatisfied,0,Adult
15778,Male,Loyal customer,38,Business travel,Eco,198,4,5,5,5,4,4,4,4,3,4,4,4,3,4,30.0,32.5,Neutral or dissatisfied,1,Adult
68342,Male,Loyal customer,59,Business travel,Business,1598,3,3,3,3,4,3,4,5,5,5,5,3,5,5,0.0,0.0,Satisfied,0,Middle Age
24665,Male,Loyal customer,19,Personal travel,Eco,873,1,0,1,3,4,1,4,4,3,4,4,3,5,4,30.0,32.5,Neutral or dissatisfied,1,Young
81029,Female,Loyal customer,39,Business travel,Business,1399,4,4,2,4,4,4,5,5,5,5,5,3,5,5,16.0,4.0,Satisfied,1,Adult
70371,Male,Loyal customer,22,Personal travel,Eco,1145,3,5,3,1,4,3,4,4,5,2,4,5,5,4,0.0,10.0,Neutral or dissatisfied,0,Young
1386,Male,Loyal customer,50,Personal travel,Eco plus,282,0,4,0,5,4,0,3,4,4,4,4,3,4,4,18.0,10.0,Satisfied,1,Middle Age
35225,Male,Loyal customer,22,Business travel,Eco,1076,5,1,1,1,5,5,5,5,3,1,2,2,1,5,30.0,32.5,Satisfied,1,Young
86204,Male,Loyal customer,56,Business travel,Business,3927,4,4,4,4,5,5,5,4,4,4,4,4,4,4,0.0,1.0,Satisfied,0,Middle Age
126370,Male,Loyal customer,39,Personal travel,Eco,507,3,5,4,2,4,4,4,4,5,5,4,3,5,4,0.0,0.0,Neutral or dissatisfied,0,Adult
116184,Male,Loyal customer,29,Personal travel,Eco,325,4,3,4,4,5,4,5,5,2,5,4,3,4,5,0.0,0.0,Satisfied,0,Adult
89613,Male,Loyal customer,42,Business travel,Business,3404,5,5,5,5,3,5,4,5,5,5,5,3,5,3,8.0,0.0,Satisfied,0,Middle Age
99020,Male,Loyal customer,56,Business travel,Business,2387,4,4,4,4,2,5,4,3,3,4,3,4,3,3,30.0,21.0,Satisfied,1,Middle Age
18463,Male,Loyal customer,27,Business travel,Business,192,3,3,3,3,4,4,3,4,2,3,2,1,3,4,0.0,1.0,Satisfied,0,Adult
96637,Female,Disloyal customer,21,Business travel,Eco,972,2,2,2,3,4,2,4,4,5,4,5,3,5,4,0.0,0.0,Neutral or dissatisfied,0,Young
114678,Female,Loyal customer,42,Business travel,Business,362,1,1,1,1,4,5,4,5,5,4,5,4,5,5,0.0,17.0,Satisfied,0,Middle Age
97639,Female,Loyal customer,48,Business travel,Business,1587,1,1,1,1,5,4,5,4,4,4,4,4,4,3,30.0,32.5,Satisfied,1,Middle Age
75061,Male,Loyal customer,53,Business travel,Business,2611,4,5,4,4,4,3,5,4,4,4,4,3,4,4,0.0,0.0,Satisfied,0,Middle Age
51744,Female,Loyal customer,64,Personal travel,Eco,651,4,5,4,4,2,4,4,2,2,4,2,3,2,5,0.0,0.0,Neutral or dissatisfied,0,Senior
44413,Female,Loyal customer,49,Personal travel,Eco,342,3,4,3,2,4,4,4,4,4,3,4,3,4,5,0.0,0.0,Neutral or dissatisfied,0,Middle Age
2389,Female,Loyal customer,49,Business travel,Business,1625,5,5,5,5,4,4,4,5,5,5,5,4,5,5,0.0,4.0,Satisfied,0,Middle Age
105062,Male,Loyal customer,23,Personal travel,Eco plus,361,2,4,3,2,3,3,3,3,5,5,4,4,5,3,0.0,0.0,Neutral or dissatisfied,0,Young
91464,Male,Loyal customer,50,Business travel,Business,3511,3,5,3,5,1,1,1,3,3,3,3,4,3,3,0.0,29.0,Neutral or dissatisfied,0,Middle Age
55721,Male,Loyal customer,51,Personal travel,Eco plus,927,1,4,1,3,2,1,5,2,3,5,4,4,4,2,0.0,0.0,Neutral or dissatisfied,0,Middle Age
65726,Male,Loyal customer,34,Business travel,Business,3666,4,4,4,4,5,4,5,5,5,5,5,3,5,3,0.0,0.0,Satisfied,0,Adult
8473,Female,Loyal customer,49,Business travel,Business,1187,1,1,1,1,3,5,4,3,3,3,3,4,3,3,30.0,32.5,Satisfied,1,Middle Age
13488,Female,Loyal customer,56,Business travel,Eco,106,5,2,2,2,4,1,2,5,5,5,5,4,5,3,11.0,4.0,Satisfied,0,Middle Age
58611,Male,Loyal customer,46,Business travel,Business,235,2,2,2,2,3,5,4,4,4,4,4,3,4,3,24.0,24.0,Satisfied,1,Middle Age
39607,Male,Loyal customer,25,Personal travel,Eco,965,2,5,2,1,2,2,2,2,4,4,4,4,5,2,0.0,0.0,Neutral or dissatisfied,0,Young
41704,Female,Loyal customer,68,Personal travel,Eco plus,936,3,4,3,1,4,4,5,5,5,3,5,4,5,4,0.0,0.0,Neutral or dissatisfied,0,Senior
126579,Female,Loyal customer,10,Personal travel,Eco,1558,2,4,2,2,1,2,1,1,3,2,3,4,4,1,30.0,32.5,Neutral or dissatisfied,1,Young
44232,Female,Loyal customer,44,Business travel,Eco,222,4,1,1,1,2,5,5,3,3,4,3,4,3,3,0.0,0.0,Satisfied,0,Middle Age
44021,Male,Loyal customer,61,Personal travel,Business,680,4,4,4,1,3,4,4,1,1,4,2,4,1,3,2.0,0.0,Neutral or dissatisfied,0,Senior
67502,Female,Loyal customer,18,Personal travel,Eco plus,641,3,4,3,1,4,3,1,4,2,1,1,2,4,4,13.0,1.0,Neutral or dissatisfied,0,Young
19525,Female,Loyal customer,58,Business travel,Business,3065,0,5,0,3,4,4,4,2,2,2,2,4,2,3,0.0,0.0,Satisfied,0,Middle Age
110015,Female,Loyal customer,58,Business travel,Business,3736,2,1,1,1,2,2,2,2,2,3,2,2,2,3,30.0,32.5,Neutral or dissatisfied,1,Middle Age
30960,Male,Loyal customer,64,Personal travel,Eco,1024,4,4,4,2,4,4,4,4,3,2,5,5,4,4,12.0,5.0,Neutral or dissatisfied,0,Senior
2153,Male,Loyal customer,66,Personal travel,Business,685,2,4,2,1,5,4,5,3,3,2,3,5,3,4,0.0,0.0,Neutral or dissatisfied,0,Senior
115097,Female,Disloyal customer,21,Business travel,Business,296,4,0,4,4,4,4,5,4,4,3,5,4,4,4,19.0,12.0,Satisfied,1,Young
63204,Male,Loyal customer,39,Business travel,Business,337,4,4,4,4,2,5,4,5,5,5,5,4,5,4,5.0,0.0,Satisfied,0,Adult
113849,Male,Loyal customer,50,Business travel,Business,1363,2,2,2,2,2,2,2,3,5,4,4,2,5,2,30.0,32.5,Satisfied,1,Middle Age
95508,Female,Loyal customer,43,Business travel,Eco plus,189,1,2,2,2,4,3,3,1,1,1,1,4,1,2,13.0,11.0,Neutral or dissatisfied,0,Middle Age
112350,Male,Loyal customer,41,Business travel,Business,1620,4,4,4,4,4,5,5,2,2,2,2,5,2,5,7.0,0.0,Satisfied,0,Middle Age
20650,Male,Loyal customer,46,Business travel,Eco,552,4,4,4,4,4,4,4,4,3,3,2,2,3,4,4.0,0.0,Satisfied,0,Middle Age
65517,Male,Loyal customer,41,Business travel,Business,1616,4,4,4,4,5,5,5,4,4,5,4,3,4,5,2.0,6.0,Satisfied,0,Middle Age
116988,Female,Loyal customer,31,Business travel,Eco,646,3,4,5,5,3,3,3,3,1,5,4,4,3,3,0.0,0.0,Neutral or dissatisfied,0,Adult
116210,Female,Loyal customer,53,Personal travel,Eco,404,4,4,4,4,5,4,5,3,3,4,5,5,3,5,21.0,13.0,Neutral or dissatisfied,1,Middle Age
15218,Female,Loyal customer,39,Business travel,Business,3601,2,2,2,2,4,5,2,4,4,4,4,1,4,3,0.0,0.0,Satisfied,0,Adult
35387,Female,Loyal customer,53,Business travel,Business,635,2,2,2,2,5,5,5,1,1,2,3,5,3,5,30.0,32.5,Satisfied,1,Middle Age
20002,Male,Loyal customer,25,Business travel,Eco,646,4,5,5,5,4,4,4,4,3,4,5,5,3,4,13.0,4.0,Satisfied,0,Young
102927,Female,Disloyal customer,20,Business travel,Eco,317,3,4,3,3,3,3,3,3,4,1,3,4,4,3,23.0,14.0,Neutral or dissatisfied,1,Young
